action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18421223,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC2Cc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4159040,,CHEMBL4159040,,0,http://www.openphacts.org/units/Nanomolar,3057227,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,18421224,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCC2CCCCC2)CC1Cc1ccc(Cl)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '12.71', 'le': '0.25', 'lle': '-1.21', 'sei': '17.83'}",CHEMBL4166938,,CHEMBL4166938,4.69,0,http://www.openphacts.org/units/Nanomolar,3057228,=,1,1,=,,IC50,nM,,20500.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,20.5
,,18421225,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(CC2Cc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '13.23', 'le': '0.24', 'lle': '-0.94', 'sei': '17.53'}",CHEMBL4174194,,CHEMBL4174194,4.61,0,http://www.openphacts.org/units/Nanomolar,3057229,=,1,1,=,,IC50,nM,,24500.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,24.5
,,18421226,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccc(CC2Cc3cccc(OCC4CCCCC4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '12.09', 'le': '0.22', 'lle': '-0.46', 'sei': '10.66'}",CHEMBL4163488,,CHEMBL4163488,4.77,0,http://www.openphacts.org/units/Nanomolar,3057230,=,1,1,=,,IC50,nM,,17000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,17.0
,Not Determined,18421227,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1cccc(CC2Cc3cccc(OCC4CCCCC4)c3C2=O)c1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4165868,,CHEMBL4165868,,0,,3057231,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421228,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccccc1CC1Cc2cccc(OCC3CCCCC3)c2C1=O,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4173792,,CHEMBL4173792,,0,,3057232,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421229,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccc(CC2Cc3cccc(OCCC4CCCCC4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4159484,,CHEMBL4159484,,0,,3057233,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421230,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccc(CC2Cc3cccc(OCc4ccccc4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4170104,,CHEMBL4170104,,0,,3057234,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421231,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccc(CC2Cc3cccc(OCCc4ccccc4)c3C2=O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4162845,,CHEMBL4162845,,0,,3057235,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421232,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1cccc(CC2Cc3cccc(OCCc4ccccc4)c3C2=O)c1,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4173558,,CHEMBL4173558,,0,,3057236,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,Not Determined,18421233,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COCOc1ccccc1CC1Cc2cccc(OCCc3ccccc3)c2C1=O,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4166302,,CHEMBL4166302,,0,,3057237,,1,0,,,IC50,,,,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,,,,
,,18421234,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCC2CCCCC2)CC1Cc1ccc(O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '15.40', 'le': '0.28', 'lle': '0.45', 'sei': '11.60'}",CHEMBL4176918,,CHEMBL4176918,5.40,0,http://www.openphacts.org/units/Nanomolar,3057238,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,4.0
,,18421235,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCC2CCCCC2)CC1Cc1cccc(O)c1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '14.90', 'le': '0.27', 'lle': '0.27', 'sei': '11.22'}",CHEMBL4169713,,CHEMBL4169713,5.22,0,http://www.openphacts.org/units/Nanomolar,3057239,=,1,1,=,,IC50,nM,,6000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,6.0
,,18421236,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCC2CCCCC2)CC1Cc1ccccc1O,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4161793,,CHEMBL4161793,,0,http://www.openphacts.org/units/Nanomolar,3057240,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,18421237,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCCC2CCCCC2)CC1Cc1ccc(O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '13.02', 'le': '0.24', 'lle': '-0.60', 'sei': '10.20'}",CHEMBL4173123,,CHEMBL4173123,4.75,0,http://www.openphacts.org/units/Nanomolar,3057241,=,1,1,=,,IC50,nM,,18000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,18.0
,,18421238,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCc2ccccc2)CC1Cc1ccc(O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '13.58', 'le': '0.25', 'lle': '0.11', 'sei': '10.05'}",CHEMBL4165223,,CHEMBL4165223,4.68,0,http://www.openphacts.org/units/Nanomolar,3057242,=,1,1,=,,IC50,nM,,21000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,21.0
,,18421239,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCCc2ccccc2)CC1Cc1ccc(O)cc1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '12.79', 'le': '0.23', 'lle': '-0.02', 'sei': '9.85'}",CHEMBL4169972,,CHEMBL4169972,4.58,0,http://www.openphacts.org/units/Nanomolar,3057243,=,1,1,=,,IC50,nM,,26000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.0
,,18421240,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCCc2ccccc2)CC1Cc1cccc(O)c1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '12.70', 'le': '0.23', 'lle': '-0.06', 'sei': '9.78'}",CHEMBL4159659,,CHEMBL4159659,4.55,0,http://www.openphacts.org/units/Nanomolar,3057244,=,1,1,=,,IC50,nM,,28000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,28.0
,,18421241,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2c(cccc2OCCc2ccccc2)CC1Cc1ccccc1O,,,CHEMBL4152231,Eur J Med Chem,2018,,CHEMBL4171851,,CHEMBL4171851,,0,http://www.openphacts.org/units/Nanomolar,3057245,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,30.0
,,18421242,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(Cc2ccc(O)cc2)coc2cccc(OCC3CCCCC3)c12,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '14.55', 'le': '0.27', 'lle': '0.25', 'sei': '8.88'}",CHEMBL1163396,,CHEMBL1163396,5.30,0,http://www.openphacts.org/units/Nanomolar,3057246,=,1,1,=,,IC50,nM,,5000.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,5.0
,,18421243,[],CHEMBL4153978,Inhibition of IL-5 in mouse Y16 cells assessed as reduction in cell proliferation after 48 hrs by WST-1 assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,,,CHEMBL4152231,Eur J Med Chem,2018,"{'bei': '10.64', 'le': '0.20', 'lle': '1.86', 'sei': '4.92'}",CHEMBL249466,,CHEMBL249466,4.58,0,http://www.openphacts.org/units/Nanomolar,3057247,=,1,1,=,,IC50,nM,,26200.0,CHEMBL1163111,Mus musculus,Interleukin-5,10090,,,IC50,uM,UO_0000065,,26.2
